Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
9.75,Extorter,Trade,75,1,B,1,99,,-2
9.75,Extorter,Hedge,75,0,A,1,100.0,,
9.765,Extorter,Insert,77,1,B,10,99,G,
9.765,Random player,Insert,77,1,B,10,99,G,
9.765,Random player,Insert,78,1,A,10,100,G,
9.765,Extorter,Insert,78,1,A,10,100,G,
10.0,,Insert,82,1,B,9,101,G,
10.0,Random player,Trade,78,1,A,9,100,,-18
10.0,Random player,Hedge,78,0,B,9,100.0,,
10.0,,Insert,83,1,A,9,99,G,
10.0,Extorter,Trade,77,1,B,9,99,,-18
10.0,Extorter,Hedge,77,0,A,9,100.0,,
10.015,Extorter,Cancel,77,,,-1,,,
10.015,Random player,Cancel,77,,,-10,,,
10.015,Random player,Cancel,78,,,-1,,,
10.015,Extorter,Cancel,78,,,-10,,,
10.015,Extorter,Insert,79,1,B,10,99,G,
10.015,Extorter,Insert,80,1,A,10,101,G,
10.015,Random player,Insert,79,1,B,10,99,G,
10.015,Random player,Insert,80,1,A,10,101,G,
10.25,,Insert,84,1,B,9,101,G,
10.25,Extorter,Trade,80,1,A,9,101,,-18
10.25,Extorter,Hedge,80,0,B,9,100.0,,
10.25,,Insert,85,1,A,9,99,G,
10.25,Extorter,Trade,79,1,B,9,99,,-18
10.25,Extorter,Hedge,79,0,A,9,100.0,,
10.265,Extorter,Cancel,79,,,-1,,,
10.265,Random player,Cancel,79,,,-10,,,
10.265,Random player,Cancel,80,,,-10,,,
10.265,Extorter,Cancel,80,,,-1,,,
10.265,Extorter,Insert,81,1,B,10,99,G,
10.265,Extorter,Insert,82,1,A,10,101,G,
10.265,Random player,Insert,81,1,B,10,100,G,
10.265,Random player,Insert,82,1,A,10,101,G,
10.5,Extorter,Cancel,81,,,-10,,,
10.5,Extorter,Cancel,82,,,-10,,,
10.5,Random player,Cancel,81,,,-10,,,
10.5,Random player,Cancel,82,,,-10,,,
10.5,Random player,Insert,83,1,B,10,100,G,
10.5,Random player,Insert,84,1,A,10,101,G,
10.5,Extorter,Insert,83,1,B,10,100,G,
10.5,Extorter,Insert,84,1,A,10,101,G,
10.5,,Insert,86,1,B,9,101,G,
10.5,Random player,Trade,84,1,A,9,101,,-18
10.5,Random player,Hedge,84,0,B,9,100.0,,
10.5,,Insert,87,1,A,9,99,G,
10.5,Random player,Trade,83,1,B,9,100,,-18
10.5,Random player,Hedge,83,0,A,9,100.0,,
10.75,,Insert,88,1,B,9,101,G,
10.75,Random player,Trade,84,1,A,1,101,,-2
10.75,Random player,Hedge,84,0,B,1,100.0,,
10.75,Extorter,Trade,84,1,A,8,101,,-16
10.75,Extorter,Hedge,84,0,B,8,100.0,,
10.75,,Insert,89,1,A,9,99,G,
10.75,Random player,Trade,83,1,B,1,100,,-2
10.75,Random player,Hedge,83,0,A,1,100.0,,
10.75,Extorter,Trade,83,1,B,8,100,,-16
10.75,Extorter,Hedge,83,0,A,8,100.0,,
10.765,Extorter,Cancel,83,,,-2,,,
10.765,Extorter,Cancel,84,,,-2,,,
10.765,Extorter,Insert,85,1,B,10,99,G,
10.765,Random player,Insert,85,1,B,10,99,G,
10.765,Random player,Insert,86,1,A,10,101,G,
10.765,Extorter,Insert,86,1,A,10,101,G,
11.0,,Insert,90,1,B,9,101,G,
11.0,Random player,Trade,86,1,A,9,101,,-18
11.0,Random player,Hedge,86,0,B,9,100.0,,
11.0,,Insert,91,1,A,9,99,G,
11.0,Extorter,Trade,85,1,B,9,99,,-18
11.0,Extorter,Hedge,85,0,A,9,100.0,,
11.015,Extorter,Cancel,85,,,-1,,,
11.015,Random player,Cancel,85,,,-10,,,
11.015,Random player,Cancel,86,,,-1,,,
11.015,Extorter,Cancel,86,,,-10,,,
11.015,Extorter,Insert,87,1,B,10,99,G,
11.015,Random player,Insert,87,1,B,10,99,G,
11.015,Random player,Insert,88,1,A,10,100,G,
11.015,Extorter,Insert,88,1,A,10,100,G,
11.25,,Insert,92,1,B,9,101,G,
11.25,Random player,Trade,88,1,A,9,100,,-18
11.25,Random player,Hedge,88,0,B,9,100.0,,
11.25,,Insert,93,1,A,9,99,G,
11.25,Extorter,Trade,87,1,B,9,99,,-18
11.25,Extorter,Hedge,87,0,A,9,100.0,,
11.265,Extorter,Cancel,87,,,-1,,,
11.265,Random player,Cancel,87,,,-10,,,
11.265,Random player,Cancel,88,,,-1,,,
11.265,Extorter,Cancel,88,,,-10,,,
11.265,Extorter,Insert,89,1,B,10,99,G,
11.265,Extorter,Insert,90,1,A,10,101,G,
11.265,Random player,Insert,89,1,B,10,99,G,
11.265,Random player,Insert,90,1,A,10,101,G,
11.5,,Insert,94,1,B,9,101,G,
11.5,Extorter,Trade,90,1,A,9,101,,-18
11.5,Extorter,Hedge,90,0,B,9,100.0,,
11.5,,Insert,95,1,A,9,99,G,
11.5,Extorter,Trade,89,1,B,9,99,,-18
11.5,Extorter,Hedge,89,0,A,9,100.0,,
11.515,Extorter,Cancel,89,,,-1,,,
11.515,Extorter,Cancel,90,,,-1,,,
11.515,Random player,Cancel,89,,,-10,,,
11.515,Random player,Cancel,90,,,-10,,,
11.515,Extorter,Insert,91,1,B,10,99,G,
11.515,Extorter,Insert,92,1,A,10,101,G,
11.515,Random player,Insert,91,1,B,10,100,G,
11.515,Random player,Insert,92,1,A,10,101,G,
11.75,,Insert,96,1,B,9,101,G,
11.75,Extorter,Trade,92,1,A,9,101,,-18
11.75,Extorter,Hedge,92,0,B,9,100.0,,
11.75,,Insert,97,1,A,9,99,G,
11.75,Random player,Trade,91,1,B,9,100,,-18
11.75,Random player,Hedge,91,0,A,9,100.0,,
11.765,Random player,Cancel,91,,,-1,,,
11.765,Random player,Cancel,92,,,-10,,,
11.765,Extorter,Cancel,91,,,-10,,,
11.765,Extorter,Cancel,92,,,-1,,,
11.765,Random player,Insert,93,1,B,10,99,G,
11.765,Random player,Insert,94,1,A,10,100,G,
11.765,Extorter,Insert,93,1,B,10,99,G,
11.765,Extorter,Insert,94,1,A,10,101,G,
12.0,Extorter,Cancel,93,,,-10,,,
12.0,Extorter,Cancel,94,,,-10,,,
12.0,Random player,Cancel,93,,,-10,,,
12.0,Random player,Cancel,94,,,-10,,,
12.0,Random player,Insert,95,1,B,10,99,G,
12.0,Random player,Insert,96,1,A,10,101,G,
12.0,Extorter,Insert,95,1,B,10,100,G,
12.0,Extorter,Insert,96,1,A,10,101,G,
12.0,,Insert,98,1,B,9,101,G,
12.0,Random player,Trade,96,1,A,9,101,,-18
12.0,Random player,Hedge,96,0,B,9,100.0,,
12.0,,Insert,99,1,A,9,99,G,
12.0,Extorter,Trade,95,1,B,9,100,,-18
12.0,Extorter,Hedge,95,0,A,9,100.0,,
12.25,,Insert,100,1,B,9,101,G,
12.25,Random player,Trade,96,1,A,1,101,,-2
12.25,Random player,Hedge,96,0,B,1,100.0,,
12.25,Extorter,Trade,96,1,A,8,101,,-16
12.25,Extorter,Hedge,96,0,B,8,100.0,,
12.25,,Insert,101,1,A,9,99,G,
12.25,Extorter,Trade,95,1,B,1,100,,-2
12.25,Extorter,Hedge,95,0,A,1,100.0,,
12.25,Random player,Trade,95,1,B,8,99,,-16
12.25,Random player,Hedge,95,0,A,8,100.0,,
12.265,Random player,Cancel,95,,,-2,,,
12.265,Extorter,Cancel,96,,,-2,,,
12.265,Random player,Insert,97,1,B,10,100,G,
12.265,Extorter,Insert,97,1,B,10,99,G,
12.265,Extorter,Insert,98,1,A,10,101,G,
12.265,Random player,Insert,98,1,A,10,101,G,
12.5,,Insert,102,1,B,9,101,G,
12.5,Extorter,Trade,98,1,A,9,101,,-18
12.5,Extorter,Hedge,98,0,B,9,100.0,,
12.5,,Insert,103,1,A,9,99,G,
12.5,Random player,Trade,97,1,B,9,100,,-18
12.5,Random player,Hedge,97,0,A,9,100.0,,
12.515,Random player,Cancel,97,,,-1,,,
12.515,Random player,Cancel,98,,,-10,,,
12.515,Random player,Insert,99,1,B,10,100,G,
12.515,Random player,Insert,100,1,A,10,101,G,
12.515,Extorter,Cancel,97,,,-10,,,
12.515,Extorter,Cancel,98,,,-1,,,
12.515,Extorter,Insert,99,1,B,10,100,G,
12.515,Extorter,Insert,100,1,A,10,101,G,
12.75,Random player,Cancel,99,,,-10,,,
12.75,Random player,Cancel,100,,,-10,,,
12.75,Extorter,Cancel,99,,,-10,,,
12.75,Extorter,Cancel,100,,,-10,,,
12.75,Extorter,Insert,101,1,B,10,100,G,
12.75,Random player,Insert,101,1,B,10,99,G,
12.75,Random player,Insert,102,1,A,10,101,G,
12.75,Extorter,Insert,102,1,A,10,101,G,
12.75,,Insert,104,1,B,9,101,G,
12.75,Random player,Trade,102,1,A,9,101,,-18
12.75,Random player,Hedge,102,0,B,9,100.0,,
12.75,,Insert,105,1,A,9,99,G,
12.75,Extorter,Trade,101,1,B,9,100,,-18
12.75,Extorter,Hedge,101,0,A,9,100.0,,
13.0,,Insert,106,1,B,9,101,G,
13.0,Random player,Trade,102,1,A,1,101,,-2
13.0,Random player,Hedge,102,0,B,1,100.0,,
13.0,Extorter,Trade,102,1,A,8,101,,-16
13.0,Extorter,Hedge,102,0,B,8,100.0,,
13.0,,Insert,107,1,A,9,99,G,
13.0,Extorter,Trade,101,1,B,1,100,,-2
13.0,Extorter,Hedge,101,0,A,1,100.0,,
13.0,Random player,Trade,101,1,B,8,99,,-16
13.0,Random player,Hedge,101,0,A,8,100.0,,
13.015,Random player,Cancel,101,,,-2,,,
13.015,Extorter,Cancel,102,,,-2,,,
13.015,Random player,Insert,103,1,B,10,99,G,
13.015,Random player,Insert,104,1,A,10,101,G,
13.015,Extorter,Insert,103,1,B,10,99,G,
13.015,Extorter,Insert,104,1,A,10,101,G,
13.25,,Insert,108,1,B,9,101,G,
13.25,Random player,Trade,104,1,A,9,101,,-18
13.25,Random player,Hedge,104,0,B,9,100.0,,
13.25,,Insert,109,1,A,9,99,G,
13.25,Random player,Trade,103,1,B,9,99,,-18
13.25,Random player,Hedge,103,0,A,9,100.0,,
13.265,Random player,Cancel,103,,,-1,,,
13.265,Random player,Cancel,104,,,-1,,,
13.265,Extorter,Cancel,103,,,-10,,,
13.265,Extorter,Cancel,104,,,-10,,,
13.265,Random player,Insert,105,1,B,10,99,G,
13.265,Random player,Insert,106,1,A,10,100,G,
13.265,Extorter,Insert,105,1,B,10,100,G,
13.265,Random player,Trade,106,1,A,10,100,,-20
13.265,Random player,Hedge,106,0,B,10,100.0,,
13.265,Extorter,Trade,105,1,B,10,100,,40
13.265,Extorter,Hedge,105,0,A,10,100.0,,
13.265,Extorter,Insert,106,1,A,10,101,G,
13.5,,Insert,110,1,B,9,101,G,
13.5,Extorter,Trade,106,1,A,9,101,,-18
13.5,Extorter,Hedge,106,0,B,9,100.0,,
13.5,,Insert,111,1,A,9,99,G,
13.5,Random player,Trade,105,1,B,9,99,,-18
13.5,Random player,Hedge,105,0,A,9,100.0,,
13.515,Random player,Cancel,105,,,-1,,,
13.515,Extorter,Cancel,106,,,-1,,,
13.515,Random player,Insert,107,1,B,10,99,G,
13.515,Random player,Insert,108,1,A,10,100,G,
13.515,Extorter,Insert,107,1,B,10,100,G,
13.515,Random player,Trade,108,1,A,10,100,,-20
13.515,Random player,Hedge,108,0,B,10,100.0,,
13.515,Extorter,Trade,107,1,B,10,100,,40
13.515,Extorter,Hedge,107,0,A,10,100.0,,
13.515,Extorter,Insert,108,1,A,10,101,G,
13.75,,Insert,112,1,B,9,101,G,
13.75,Extorter,Trade,108,1,A,9,101,,-18
13.75,Extorter,Hedge,108,0,B,9,100.0,,
13.75,,Insert,113,1,A,9,99,G,
13.75,Random player,Trade,107,1,B,9,99,,-18
13.75,Random player,Hedge,107,0,A,9,100.0,,
13.765,Random player,Cancel,107,,,-1,,,
13.765,Extorter,Cancel,108,,,-1,,,
13.765,Random player,Insert,109,1,B,10,99,G,
13.765,Random player,Insert,110,1,A,10,101,G,
13.765,Extorter,Insert,109,1,B,10,99,G,
13.765,Extorter,Insert,110,1,A,10,100,G,
14.0,,Insert,114,1,B,9,101,G,
14.0,Extorter,Trade,110,1,A,9,100,,-18
14.0,Extorter,Hedge,110,0,B,9,100.0,,
14.0,,Insert,115,1,A,9,99,G,
14.0,Random player,Trade,109,1,B,9,99,,-18
14.0,Random player,Hedge,109,0,A,9,100.0,,
14.015,Random player,Cancel,109,,,-1,,,
14.015,Random player,Cancel,110,,,-10,,,
14.015,Extorter,Cancel,109,,,-10,,,
14.015,Extorter,Cancel,110,,,-1,,,
14.015,Extorter,Insert,111,1,B,10,99,G,
14.015,Extorter,Insert,112,1,A,10,101,G,
14.015,Random player,Insert,111,1,B,10,99,G,
14.015,Random player,Insert,112,1,A,10,100,G,
14.25,,Insert,116,1,B,9,101,G,
14.25,Random player,Trade,112,1,A,9,100,,-18
14.25,Random player,Hedge,112,0,B,9,100.0,,
14.25,,Insert,117,1,A,9,99,G,
14.25,Extorter,Trade,111,1,B,9,99,,-18
14.25,Extorter,Hedge,111,0,A,9,100.0,,
14.265,Extorter,Cancel,111,,,-1,,,
14.265,Random player,Cancel,111,,,-10,,,
14.265,Random player,Cancel,112,,,-1,,,
14.265,Extorter,Cancel,112,,,-10,,,
14.265,Extorter,Insert,113,1,B,10,100,G,
14.265,Extorter,Insert,114,1,A,10,101,G,
14.265,Random player,Insert,113,1,B,10,99,G,
14.265,Random player,Insert,114,1,A,10,100,G,
14.265,Extorter,Trade,113,1,B,10,100,,-20
14.265,Extorter,Hedge,113,0,A,10,100.0,,
14.265,Random player,Trade,114,1,A,10,100,,40
14.265,Random player,Hedge,114,0,B,10,100.0,,
14.5,,Insert,118,1,B,9,101,G,
14.5,Extorter,Trade,114,1,A,9,101,,-18
14.5,Extorter,Hedge,114,0,B,9,100.0,,
14.5,,Insert,119,1,A,9,99,G,
14.5,Random player,Trade,113,1,B,9,99,,-18
14.5,Random player,Hedge,113,0,A,9,100.0,,
14.515,Random player,Cancel,113,,,-1,,,
14.515,Extorter,Cancel,114,,,-1,,,
14.515,Random player,Insert,115,1,B,10,100,G,
14.515,Random player,Insert,116,1,A,10,101,G,
14.515,Extorter,Insert,115,1,B,10,99,G,
14.515,Extorter,Insert,116,1,A,10,100,G,
14.515,Random player,Trade,115,1,B,10,100,,-20
14.515,Random player,Hedge,115,0,A,10,100.0,,
14.515,Extorter,Trade,116,1,A,10,100,,40
14.515,Extorter,Hedge,116,0,B,10,100.0,,
14.75,,Insert,120,1,B,9,101,G,
14.75,Random player,Trade,116,1,A,9,101,,-18
14.75,Random player,Hedge,116,0,B,9,100.0,,
14.75,,Insert,121,1,A,9,99,G,
14.75,Extorter,Trade,115,1,B,9,99,,-18
14.75,Extorter,Hedge,115,0,A,9,100.0,,
14.765,Extorter,Cancel,115,,,-1,,,
14.765,Random player,Cancel,116,,,-1,,,
14.765,Extorter,Insert,117,1,B,10,99,G,
14.765,Extorter,Insert,118,1,A,10,100,G,
14.765,Random player,Insert,117,1,B,10,100,G,
14.765,Extorter,Trade,118,1,A,10,100,,-20
14.765,Extorter,Hedge,118,0,B,10,100.0,,
14.765,Random player,Trade,117,1,B,10,100,,40
14.765,Random player,Hedge,117,0,A,10,100.0,,
14.765,Random player,Insert,118,1,A,10,101,G,
15.0,,Insert,122,1,B,9,101,G,
15.0,Random player,Trade,118,1,A,9,101,,-18
15.0,Random player,Hedge,118,0,B,9,100.0,,
15.0,,Insert,123,1,A,9,99,G,
15.0,Extorter,Trade,117,1,B,9,99,,-18
15.0,Extorter,Hedge,117,0,A,9,100.0,,
15.015,Extorter,Cancel,117,,,-1,,,
15.015,Random player,Cancel,118,,,-1,,,
15.015,Extorter,Insert,119,1,B,10,99,G,
15.015,Random player,Insert,119,1,B,10,99,G,
15.015,Random player,Insert,120,1,A,10,101,G,
15.015,Extorter,Insert,120,1,A,10,100,G,
15.25,,Insert,124,1,B,9,101,G,
15.25,Extorter,Trade,120,1,A,9,100,,-18
15.25,Extorter,Hedge,120,0,B,9,100.0,,
15.25,,Insert,125,1,A,9,99,G,
15.25,Extorter,Trade,119,1,B,9,99,,-18
15.25,Extorter,Hedge,119,0,A,9,100.0,,
15.265,Extorter,Cancel,119,,,-1,,,
15.265,Extorter,Cancel,120,,,-1,,,
15.265,Random player,Cancel,119,,,-10,,,
15.265,Random player,Cancel,120,,,-10,,,
15.265,Random player,Insert,121,1,B,10,100,G,
15.265,Random player,Insert,122,1,A,10,101,G,
15.265,Extorter,Insert,121,1,B,10,99,G,
15.265,Extorter,Insert,122,1,A,10,101,G,
15.5,Random player,Cancel,121,,,-10,,,
15.5,Random player,Cancel,122,,,-10,,,
15.5,Random player,Insert,123,1,B,10,99,G,
15.5,Random player,Insert,124,1,A,10,101,G,
15.5,Extorter,Cancel,121,,,-10,,,
15.5,Extorter,Cancel,122,,,-10,,,
15.5,Extorter,Insert,123,1,B,10,100,G,
15.5,Extorter,Insert,124,1,A,10,101,G,
15.5,,Insert,126,1,B,9,101,G,
15.5,Random player,Trade,124,1,A,9,101,,-18
15.5,Random player,Hedge,124,0,B,9,100.0,,
15.5,,Insert,127,1,A,9,99,G,
15.5,Extorter,Trade,123,1,B,9,100,,-18
15.5,Extorter,Hedge,123,0,A,9,100.0,,
15.75,,Insert,128,1,B,9,101,G,
15.75,Random player,Trade,124,1,A,1,101,,-2
15.75,Random player,Hedge,124,0,B,1,100.0,,
15.75,Extorter,Trade,124,1,A,8,101,,-16
15.75,Extorter,Hedge,124,0,B,8,100.0,,
15.75,,Insert,129,1,A,9,99,G,
15.75,Extorter,Trade,123,1,B,1,100,,-2
15.75,Extorter,Hedge,123,0,A,1,100.0,,
15.75,Random player,Trade,123,1,B,8,99,,-16
15.75,Random player,Hedge,123,0,A,8,100.0,,
15.765,Random player,Cancel,123,,,-2,,,
15.765,Random player,Insert,125,1,B,10,99,G,
15.765,Random player,Insert,126,1,A,10,101,G,
15.765,Extorter,Cancel,124,,,-2,,,
15.765,Extorter,Insert,125,1,B,10,99,G,
15.765,Extorter,Insert,126,1,A,10,101,G,
16.0,Random player,Cancel,125,,,-10,,,
16.0,Random player,Cancel,126,,,-10,,,
16.0,Extorter,Cancel,125,,,-10,,,
16.0,Extorter,Cancel,126,,,-10,,,
16.0,Random player,Insert,127,1,B,10,99,G,
16.0,Random player,Insert,128,1,A,10,101,G,
16.0,Extorter,Insert,127,1,B,10,100,G,
16.0,Extorter,Insert,128,1,A,10,101,G,
16.0,,Insert,130,1,B,9,101,G,
16.0,Random player,Trade,128,1,A,9,101,,-18
16.0,Random player,Hedge,128,0,B,9,100.0,,
16.0,,Insert,131,1,A,9,99,G,
16.0,Extorter,Trade,127,1,B,9,100,,-18
16.0,Extorter,Hedge,127,0,A,9,100.0,,
16.25,,Insert,132,1,B,9,101,G,
16.25,Random player,Trade,128,1,A,1,101,,-2
16.25,Random player,Hedge,128,0,B,1,100.0,,
16.25,Extorter,Trade,128,1,A,8,101,,-16
16.25,Extorter,Hedge,128,0,B,8,100.0,,
16.25,,Insert,133,1,A,9,99,G,
16.25,Extorter,Trade,127,1,B,1,100,,-2
16.25,Extorter,Hedge,127,0,A,1,100.0,,
16.25,Random player,Trade,127,1,B,8,99,,-16
16.25,Random player,Hedge,127,0,A,8,100.0,,
16.265,Extorter,Cancel,128,,,-2,,,
16.265,Random player,Cancel,127,,,-2,,,
16.265,Random player,Insert,129,1,B,10,99,G,
16.265,Random player,Insert,130,1,A,10,100,G,
16.265,Extorter,Insert,129,1,B,10,99,G,
16.265,Extorter,Insert,130,1,A,10,101,G,
16.5,,Insert,134,1,B,9,101,G,
16.5,Random player,Trade,130,1,A,9,100,,-18
16.5,Random player,Hedge,130,0,B,9,100.0,,
16.5,,Insert,135,1,A,9,99,G,
16.5,Random player,Trade,129,1,B,9,99,,-18
16.5,Random player,Hedge,129,0,A,9,100.0,,
16.515,Random player,Cancel,129,,,-1,,,
16.515,Random player,Cancel,130,,,-1,,,
16.515,Extorter,Cancel,129,,,-10,,,
16.515,Extorter,Cancel,130,,,-10,,,
16.515,Extorter,Insert,131,1,B,10,99,G,
16.515,Extorter,Insert,132,1,A,10,100,G,
16.515,Random player,Insert,131,1,B,10,99,G,
16.515,Random player,Insert,132,1,A,10,100,G,
16.75,Random player,Cancel,131,,,-10,,,
16.75,Random player,Cancel,132,,,-10,,,
16.75,Extorter,Cancel,131,,,-10,,,
16.75,Extorter,Cancel,132,,,-10,,,
16.75,Extorter,Insert,133,1,B,10,99,G,
16.75,Random player,Insert,133,1,B,10,99,G,
16.75,,Insert,136,1,B,9,101,G,
16.75,,Insert,137,1,A,9,99,G,
16.765,Random player,Insert,134,1,A,10,100,G,
16.765,Extorter,Insert,134,1,A,10,100,G,
17.0,Random player,Cancel,133,,,-10,,,
17.0,Random player,Cancel,134,,,-10,,,
17.0,Random player,Insert,135,1,B,10,100,G,
17.0,Extorter,Trade,134,1,A,10,100,,-20
17.0,Extorter,Hedge,134,0,B,10,100.0,,
17.0,Random player,Trade,135,1,B,10,100,,40
17.0,Random player,Hedge,135,0,A,10,100.0,,
17.0,Extorter,Cancel,133,,,-10,,,
17.0,Extorter,Insert,135,1,B,10,100,G,
17.0,Extorter,Insert,136,1,A,10,101,G,
17.0,Random player,Insert,136,1,A,10,101,G,
17.0,,Insert,138,1,B,9,101,G,
17.0,Extorter,Trade,136,1,A,9,101,,-18
17.0,Extorter,Hedge,136,0,B,9,100.0,,
17.0,,Insert,139,1,A,9,99,G,
17.0,Extorter,Trade,135,1,B,9,100,,-18
17.0,Extorter,Hedge,135,0,A,9,100.0,,
17.25,Extorter,Cancel,135,,,-1,,,
17.25,,Insert,140,1,B,9,101,G,
17.25,Extorter,Trade,136,1,A,1,101,,-2
17.25,Extorter,Hedge,136,0,B,1,100.0,,
17.25,Random player,Trade,136,1,A,8,101,,-16
17.25,Random player,Hedge,136,0,B,8,100.0,,
17.25,,Insert,141,1,A,9,99,G,
17.265,Random player,Cancel,136,,,-2,,,
17.265,Extorter,Insert,137,1,B,10,100,G,
17.265,Extorter,Trade,137,1,B,9,99,,36
17.265,Extorter,Hedge,137,0,A,9,100.0,,
17.265,Extorter,Insert,138,1,A,10,101,G,
17.265,Random player,Insert,137,1,B,10,100,G,
17.265,Random player,Insert,138,1,A,10,101,G,
17.5,Random player,Cancel,137,,,-10,,,
17.5,Random player,Cancel,138,,,-10,,,
17.5,Random player,Insert,139,1,B,10,99,G,
17.5,Random player,Insert,140,1,A,10,100,G,
17.5,Extorter,Trade,137,1,B,1,100,,-2
17.5,Extorter,Hedge,137,0,A,1,100.0,,
17.5,Random player,Trade,140,1,A,1,100,,4
17.5,Random player,Hedge,140,0,B,1,100.0,,
17.5,Extorter,Cancel,138,,,-10,,,
17.5,Extorter,Insert,139,1,B,10,100,G,
17.5,Random player,Trade,140,1,A,9,100,,-18
17.5,Random player,Hedge,140,0,B,9,100.0,,
17.5,Extorter,Trade,139,1,B,9,100,,36
17.5,Extorter,Hedge,139,0,A,9,100.0,,
17.5,Extorter,Insert,140,1,A,10,101,G,
17.5,,Insert,142,1,B,9,101,G,
17.5,Extorter,Trade,140,1,A,9,101,,-18
17.5,Extorter,Hedge,140,0,B,9,100.0,,
17.5,,Insert,143,1,A,9,99,G,
17.5,Extorter,Trade,139,1,B,1,100,,-2
17.5,Extorter,Hedge,139,0,A,1,100.0,,
17.5,Random player,Trade,139,1,B,8,99,,-16
17.5,Random player,Hedge,139,0,A,8,100.0,,
17.75,,Insert,144,1,B,9,101,G,
17.75,Extorter,Trade,140,1,A,1,101,,-2
17.75,Extorter,Hedge,140,0,B,1,100.0,,
17.75,,Insert,145,1,A,9,99,G,
17.75,Random player,Trade,139,1,B,1,99,,-2
17.75,Random player,Hedge,139,0,A,1,100.0,,
17.765,Random player,Cancel,139,,,-1,,,
17.765,Extorter,Insert,141,1,B,10,99,G,
17.765,Random player,Insert,141,1,B,10,99,G,
17.765,Random player,Insert,142,1,A,10,101,G,
17.765,Extorter,Insert,142,1,A,10,100,G,
18.0,,Insert,146,1,B,9,101,G,
18.0,Extorter,Trade,142,1,A,9,100,,-18
18.0,Extorter,Hedge,142,0,B,9,100.0,,
18.0,,Insert,147,1,A,9,99,G,
18.0,Extorter,Trade,141,1,B,9,99,,-18
18.0,Extorter,Hedge,141,0,A,9,100.0,,
18.015,Extorter,Cancel,141,,,-1,,,
18.015,Random player,Cancel,141,,,-10,,,
18.015,Random player,Cancel,142,,,-10,,,
18.015,Extorter,Cancel,142,,,-1,,,
18.015,Extorter,Insert,143,1,B,10,99,G,
18.015,Extorter,Insert,144,1,A,10,101,G,
18.015,Random player,Insert,143,1,B,10,99,G,
18.015,Random player,Insert,144,1,A,10,100,G,
18.25,,Insert,148,1,B,9,101,G,
18.25,Random player,Trade,144,1,A,9,100,,-18
18.25,Random player,Hedge,144,0,B,9,100.0,,
18.25,,Insert,149,1,A,9,99,G,
18.25,Extorter,Trade,143,1,B,9,99,,-18
18.25,Extorter,Hedge,143,0,A,9,100.0,,
18.265,Extorter,Cancel,143,,,-1,,,
18.265,Random player,Cancel,143,,,-10,,,
18.265,Random player,Cancel,144,,,-1,,,
18.265,Extorter,Cancel,144,,,-10,,,
18.265,Extorter,Insert,145,1,B,10,99,G,
18.265,Extorter,Insert,146,1,A,10,100,G,
18.265,Random player,Insert,145,1,B,10,99,G,
18.265,Random player,Insert,146,1,A,10,100,G,
18.5,,Insert,150,1,B,9,101,G,
18.5,Extorter,Trade,146,1,A,9,100,,-18
18.5,Extorter,Hedge,146,0,B,9,100.0,,
18.5,,Insert,151,1,A,9,99,G,
18.5,Extorter,Trade,145,1,B,9,99,,-18
18.5,Extorter,Hedge,145,0,A,9,100.0,,
18.515,Extorter,Cancel,145,,,-1,,,
18.515,Random player,Cancel,145,,,-10,,,
18.515,Random player,Cancel,146,,,-10,,,
18.515,Extorter,Cancel,146,,,-1,,,
18.515,Extorter,Insert,147,1,B,10,100,G,
18.515,Extorter,Insert,148,1,A,10,101,G,
18.515,Random player,Insert,147,1,B,10,99,G,
18.515,Random player,Insert,148,1,A,10,100,G,
18.515,Extorter,Trade,147,1,B,10,100,,-20
18.515,Extorter,Hedge,147,0,A,10,100.0,,
18.515,Random player,Trade,148,1,A,10,100,,40
18.515,Random player,Hedge,148,0,B,10,100.0,,
18.75,,Insert,152,1,B,9,101,G,
18.75,Extorter,Trade,148,1,A,9,101,,-18
18.75,Extorter,Hedge,148,0,B,9,100.0,,
18.75,,Insert,153,1,A,9,99,G,
18.75,Random player,Trade,147,1,B,9,99,,-18
18.75,Random player,Hedge,147,0,A,9,100.0,,
18.765,Random player,Cancel,147,,,-1,,,
18.765,Extorter,Cancel,148,,,-1,,,
18.765,Extorter,Insert,149,1,B,10,100,G,
18.765,Random player,Insert,149,1,B,10,99,G,
18.765,Random player,Insert,150,1,A,10,101,G,
18.765,Extorter,Insert,150,1,A,10,101,G,
19.0,,Insert,154,1,B,9,101,G,
19.0,Random player,Trade,150,1,A,9,101,,-18
19.0,Random player,Hedge,150,0,B,9,100.0,,
19.0,,Insert,155,1,A,9,99,G,
19.0,Extorter,Trade,149,1,B,9,100,,-18
19.0,Extorter,Hedge,149,0,A,9,100.0,,
19.015,Extorter,Cancel,149,,,-1,,,
19.015,Extorter,Cancel,150,,,-10,,,
19.015,Random player,Cancel,149,,,-10,,,
19.015,Random player,Cancel,150,,,-1,,,
19.015,Random player,Insert,151,1,B,10,99,G,
19.015,Extorter,Insert,151,1,B,10,99,G,
19.015,Extorter,Insert,152,1,A,10,101,G,
19.015,Random player,Insert,152,1,A,10,101,G,
19.25,,Insert,156,1,B,9,101,G,
19.25,Extorter,Trade,152,1,A,9,101,,-18
19.25,Extorter,Hedge,152,0,B,9,100.0,,
